train_id,block_id,train_priority_class,passenger_load_percent,conflict_type
TRN-11077,BLK-008247,2,75.8,Track Occupied
TRN-11078,BLK-003309,2,85.9,Track Occupied
TRN-11079,BLK-003280,3,76.4,Track Occupied
TRN-11080,BLK-016900,3,66.0,Track Occupied
TRN-11081,BLK-021895,3,86.6,Track Occupied
TRN-11082,BLK-016405,2,64.4,Track Occupied
TRN-11083,BLK-015424,1,47.4,Track Occupied
TRN-11084,BLK-000790,3,67.0,Track Occupied
TRN-11085,BLK-014463,3,83.6,Track Occupied
TRN-11086,BLK-033366,3,68.9,Track Occupied
TRN-11087,BLK-031774,3,62.4,Track Occupied
TRN-11088,BLK-023324,2,59.6,Track Occupied
TRN-11089,BLK-030719,2,57.3,Track Occupied
TRN-11090,BLK-015272,3,37.2,Track Occupied
TRN-11091,BLK-018330,2,73.0,Track Occupied
TRN-11092,BLK-019641,3,75.0,Track Occupied
TRN-11093,BLK-022027,2,58.5,Track Occupied
TRN-11094,BLK-015885,1,17.4,Track Occupied
TRN-11095,BLK-019494,1,20.1,Track Occupied
TRN-11096,BLK-012507,3,71.1,Track Occupied
TRN-11097,BLK-007965,2,69.2,Track Occupied
TRN-11098,BLK-031068,2,85.2,Track Occupied
TRN-11099,BLK-029861,3,56.9,Track Occupied
TRN-11100,BLK-003649,3,39.5,Track Occupied
TRN-11101,BLK-017041,1,13.3,Track Occupied
TRN-11102,BLK-025392,1,22.8,Track Occupied
TRN-11103,BLK-026714,2,96.0,Track Occupied
TRN-11104,BLK-024312,2,78.3,Track Occupied
TRN-11105,BLK-012394,3,50.5,Track Occupied
TRN-11106,BLK-001507,3,86.6,Track Occupied
TRN-11107,BLK-018617,3,86.0,Track Occupied
TRN-11107,BLK-018618,3,86.0,Track Occupied
TRN-11108,BLK-031051,3,74.7,Track Occupied
TRN-11109,BLK-018266,1,55.8,Track Occupied
TRN-11110,BLK-004701,3,85.2,Track Occupied
TRN-11111,BLK-000830,2,60.6,Track Occupied
TRN-11112,BLK-019062,2,64.9,Track Occupied
TRN-11113,BLK-008349,3,73.9,Track Occupied
TRN-11114,BLK-026003,1,36.6,Track Occupied
TRN-11115,BLK-012220,3,77.2,Track Occupied
TRN-11116,BLK-001680,3,75.2,Track Occupied
TRN-11117,BLK-001726,3,68.8,Track Occupied
TRN-11118,BLK-010103,2,67.9,Track Occupied
TRN-11119,BLK-028187,1,37.2,Track Occupied
TRN-11120,BLK-004821,2,48.4,Track Occupied
TRN-11120,BLK-004822,2,48.4,Track Occupied
TRN-11121,BLK-000570,2,69.5,Track Occupied
TRN-11122,BLK-022964,3,47.6,Track Occupied
TRN-11123,BLK-015285,2,93.3,Track Occupied
TRN-11124,BLK-000896,2,54.3,Track Occupied
TRN-11125,BLK-007753,3,82.0,Track Occupied
TRN-11125,BLK-007754,3,82.0,Track Occupied
TRN-11126,BLK-028743,3,63.2,Track Occupied
TRN-11127,BLK-004592,3,44.7,Track Occupied
TRN-11127,BLK-004593,3,44.7,Track Occupied
TRN-11128,BLK-032780,2,52.0,Track Occupied
TRN-11129,BLK-020736,3,63.8,Track Occupied
TRN-11130,BLK-023016,3,82.7,Track Occupied
TRN-11131,BLK-008517,2,54.1,Track Occupied
TRN-11132,BLK-033250,2,64.3,Track Occupied
TRN-11133,BLK-019527,3,71.4,Track Occupied
TRN-11134,BLK-004962,2,72.1,Track Occupied
TRN-11135,BLK-010949,2,97.5,Track Occupied
TRN-11136,BLK-028842,2,83.9,Track Occupied
TRN-11136,BLK-028843,2,83.9,Track Occupied
TRN-11137,BLK-010939,2,99.0,Track Occupied
TRN-11138,BLK-020688,3,75.2,Track Occupied
TRN-11139,BLK-006595,1,16.5,Track Occupied
TRN-11140,BLK-017290,3,54.0,Track Occupied
TRN-11141,BLK-003386,3,86.0,Track Occupied
TRN-11142,BLK-008832,3,61.6,Track Occupied
TRN-11143,BLK-029604,1,35.7,Track Occupied
TRN-11144,BLK-012176,3,80.3,Track Occupied
TRN-11145,BLK-032901,2,81.0,Track Occupied
TRN-11146,BLK-023260,3,67.1,Track Occupied
TRN-11147,BLK-007012,2,71.3,Track Occupied
TRN-11148,BLK-013531,1,31.0,Track Occupied
TRN-11148,BLK-013532,1,31.0,Track Occupied
TRN-11149,BLK-033028,3,84.6,Track Occupied
TRN-11150,BLK-024821,2,65.3,Track Occupied
TRN-11151,BLK-027917,3,99.0,Track Occupied
TRN-11152,BLK-009390,3,67.2,Track Occupied
TRN-11153,BLK-020258,1,8.3,Track Occupied
TRN-11154,BLK-018495,2,92.1,Track Occupied
TRN-11155,BLK-016311,1,62.9,Track Occupied
TRN-11156,BLK-026227,2,74.2,Track Occupied
TRN-11157,BLK-003730,3,67.6,Track Occupied
TRN-11157,BLK-003731,3,67.6,Track Occupied
TRN-11158,BLK-026601,3,64.6,Track Occupied
TRN-11159,BLK-011316,2,83.3,Track Occupied
TRN-11160,BLK-006471,3,57.3,Track Occupied
TRN-11161,BLK-013998,3,66.7,Track Occupied
TRN-11162,BLK-004241,1,55.6,Track Occupied
TRN-11163,BLK-018261,3,84.0,Track Occupied
TRN-11164,BLK-001771,3,63.4,Track Occupied
TRN-11165,BLK-009496,2,73.5,Track Occupied
TRN-11166,BLK-025926,2,99.0,Track Occupied
TRN-11167,BLK-010196,1,28.5,Track Occupied
TRN-11168,BLK-021830,2,78.8,Track Occupied
TRN-11169,BLK-009956,2,40.4,Track Occupied
TRN-11170,BLK-006766,3,70.6,Track Occupied
TRN-11171,BLK-003532,3,55.4,Track Occupied
TRN-11172,BLK-008391,2,53.8,Track Occupied
TRN-11173,BLK-027845,2,72.2,Track Occupied
TRN-11174,BLK-008636,3,83.6,Track Occupied
TRN-11175,BLK-022466,2,68.2,Track Occupied
TRN-11176,BLK-031721,1,13.7,Track Occupied
TRN-11177,BLK-031706,2,68.4,Track Occupied
TRN-11178,BLK-009301,3,78.8,Track Occupied
TRN-11179,BLK-022319,1,52.2,Track Occupied
TRN-11180,BLK-006215,2,58.8,Track Occupied
TRN-11181,BLK-022921,1,36.0,Track Occupied
TRN-11182,BLK-018719,2,88.8,Track Occupied
TRN-11183,BLK-027058,1,39.2,Track Occupied
TRN-11184,BLK-018931,1,28.2,Track Occupied
TRN-11185,BLK-029199,2,53.0,Track Occupied
TRN-11186,BLK-010633,2,64.9,Track Occupied
TRN-11186,BLK-010634,2,64.9,Track Occupied
TRN-11187,BLK-001677,2,44.2,Track Occupied
TRN-11188,BLK-000308,2,84.4,Track Occupied
TRN-11189,BLK-000895,1,33.0,Track Occupied
TRN-11190,BLK-029191,2,93.2,Track Occupied
TRN-11191,BLK-001737,2,67.1,Track Occupied
TRN-11192,BLK-029839,2,51.8,Track Occupied
TRN-11193,BLK-022671,3,59.1,Track Occupied
TRN-11194,BLK-003043,3,69.2,Track Occupied
TRN-11195,BLK-002489,2,35.3,Track Occupied
TRN-11196,BLK-013044,1,37.8,Track Occupied
TRN-11197,BLK-014234,1,38.4,Track Occupied
TRN-11198,BLK-017801,1,30.6,Track Occupied
TRN-11199,BLK-027782,2,56.3,Track Occupied
TRN-11200,BLK-030197,2,90.1,Track Occupied
TRN-11201,BLK-009934,3,54.0,Track Occupied
TRN-11202,BLK-007828,2,80.0,Track Occupied
TRN-11203,BLK-016216,2,71.6,Track Occupied
TRN-11204,BLK-012941,3,76.9,Track Occupied
TRN-11205,BLK-006353,3,50.5,Track Occupied
TRN-11206,BLK-029887,3,91.9,Track Occupied
TRN-11207,BLK-008825,1,8.5,Track Occupied
TRN-11208,BLK-008412,3,79.4,Track Occupied
TRN-11209,BLK-000948,2,42.4,Track Occupied
TRN-11210,BLK-008950,2,62.3,Track Occupied
TRN-11211,BLK-021747,3,52.3,Track Occupied
TRN-11212,BLK-019945,2,81.4,Track Occupied
TRN-11213,BLK-012195,1,44.5,Track Occupied
TRN-11214,BLK-032774,1,32.7,Track Occupied
TRN-11215,BLK-025331,3,93.6,Track Occupied
TRN-11216,BLK-027371,3,83.1,Track Occupied
TRN-11217,BLK-026774,3,89.7,Track Occupied
TRN-11218,BLK-009789,2,34.6,Track Occupied
TRN-11219,BLK-002710,3,77.6,Track Occupied
TRN-11220,BLK-009768,3,60.1,Track Occupied
TRN-11221,BLK-033511,2,51.1,Track Occupied
TRN-11222,BLK-004743,2,47.5,Track Occupied
TRN-11222,BLK-004744,2,47.5,Track Occupied
TRN-11223,BLK-008340,2,93.8,Track Occupied
TRN-11224,BLK-014416,2,42.6,Track Occupied
TRN-11225,BLK-005648,2,67.5,Track Occupied
TRN-11226,BLK-002681,1,29.4,Track Occupied
TRN-11227,BLK-005449,2,77.9,Track Occupied
TRN-11228,BLK-024282,1,22.5,Track Occupied
TRN-11229,BLK-007088,3,99.0,Track Occupied
TRN-11230,BLK-030168,1,19.1,Track Occupied
TRN-11231,BLK-005287,1,8.6,Track Occupied
TRN-11232,BLK-015366,1,46.3,Track Occupied
TRN-11233,BLK-010849,2,96.1,Track Occupied
TRN-11233,BLK-010850,2,96.1,Track Occupied
TRN-11234,BLK-002249,3,85.1,Track Occupied
TRN-11235,BLK-016773,1,5.0,Track Occupied
TRN-11236,BLK-020540,2,81.6,Track Occupied
TRN-11237,BLK-017176,3,99.0,Track Occupied
TRN-11238,BLK-012080,2,83.7,Track Occupied
TRN-11239,BLK-033551,2,58.5,Track Occupied
TRN-11240,BLK-027119,3,65.1,Track Occupied
TRN-11241,BLK-000982,3,71.9,Track Occupied
TRN-11242,BLK-032864,3,42.0,Track Occupied
TRN-11243,BLK-005800,3,58.1,Track Occupied
TRN-11244,BLK-010488,2,71.9,Track Occupied
TRN-11245,BLK-007341,2,97.2,Track Occupied
TRN-11246,BLK-006409,2,53.9,Track Occupied
TRN-11247,BLK-009478,2,27.3,Track Occupied
TRN-11248,BLK-016391,1,24.1,Track Occupied
TRN-11249,BLK-017227,2,81.8,Track Occupied
TRN-11250,BLK-005615,3,59.6,Track Occupied
TRN-11251,BLK-003361,2,36.9,Track Occupied
TRN-11252,BLK-005618,3,58.1,Track Occupied
TRN-11253,BLK-022586,1,58.4,Track Occupied
TRN-11253,BLK-022587,1,58.4,Track Occupied
TRN-11254,BLK-025290,2,79.1,Track Occupied
TRN-11255,BLK-000016,2,68.3,Track Occupied
TRN-11256,BLK-026598,3,76.7,Track Occupied
TRN-11257,BLK-013679,3,90.6,Track Occupied
TRN-11258,BLK-007048,3,56.9,Track Occupied
TRN-11258,BLK-007049,3,56.9,Track Occupied
TRN-11259,BLK-011154,3,63.1,Track Occupied
TRN-11260,BLK-009538,2,92.5,Track Occupied
TRN-11261,BLK-032211,3,44.5,Track Occupied
TRN-11262,BLK-021585,2,58.7,Track Occupied
TRN-11263,BLK-012813,2,60.8,Track Occupied
TRN-11264,BLK-024111,2,69.4,Track Occupied
TRN-11265,BLK-009072,2,42.0,Track Occupied
TRN-11266,BLK-001669,3,47.3,Track Occupied
TRN-11267,BLK-013760,2,80.1,Track Occupied
TRN-11268,BLK-017051,3,50.1,Track Occupied
TRN-11269,BLK-023620,3,89.6,Track Occupied
TRN-11270,BLK-007401,2,92.9,Track Occupied
TRN-11271,BLK-001622,2,76.9,Track Occupied
TRN-11272,BLK-011639,2,74.5,Track Occupied
TRN-11273,BLK-018884,1,50.8,Track Occupied
TRN-11274,BLK-012423,3,84.2,Track Occupied
TRN-11275,BLK-003975,3,66.0,Track Occupied
TRN-11276,BLK-001478,3,64.5,Track Occupied
TRN-11277,BLK-018412,2,84.5,Track Occupied
TRN-11278,BLK-029666,3,87.5,Track Occupied
TRN-11279,BLK-023816,2,65.9,Track Occupied
TRN-11280,BLK-029386,2,87.6,Track Occupied
TRN-11281,BLK-025658,3,80.0,Track Occupied
TRN-11282,BLK-006081,3,75.1,Track Occupied
TRN-11283,BLK-027604,2,67.3,Track Occupied
TRN-11284,BLK-003444,3,68.5,Track Occupied
TRN-11285,BLK-004226,2,88.6,Track Occupied
TRN-11286,BLK-032805,1,29.8,Track Occupied
TRN-11287,BLK-031707,3,66.3,Track Occupied
TRN-11288,BLK-017019,3,50.0,Track Occupied
TRN-11289,BLK-015264,2,91.6,Track Occupied
TRN-11290,BLK-018050,2,41.7,Track Occupied
TRN-11291,BLK-029975,3,76.7,Track Occupied
TRN-11292,BLK-014031,1,51.0,Track Occupied
TRN-11293,BLK-024264,2,99.0,Track Occupied
TRN-11294,BLK-024417,2,32.9,Track Occupied
TRN-11294,BLK-024418,2,32.9,Track Occupied
TRN-11295,BLK-013200,1,20.2,Track Occupied
TRN-11296,BLK-015979,3,59.6,Track Occupied
TRN-11296,BLK-015980,3,59.6,Track Occupied
TRN-11297,BLK-028928,3,99.0,Track Occupied
TRN-11298,BLK-015797,3,72.7,Track Occupied
TRN-11299,BLK-010159,3,88.3,Track Occupied
TRN-11300,BLK-020151,2,98.1,Track Occupied
TRN-11301,BLK-029376,2,43.4,Track Occupied
TRN-11302,BLK-024531,3,68.8,Track Occupied
TRN-11303,BLK-028264,1,26.9,Track Occupied
TRN-11304,BLK-020954,2,69.3,Track Occupied
TRN-11305,BLK-027952,2,68.8,Track Occupied
TRN-11306,BLK-022299,1,44.7,Track Occupied
TRN-11307,BLK-011185,2,51.0,Track Occupied
TRN-11308,BLK-024500,3,69.9,Track Occupied
TRN-11309,BLK-029513,2,67.2,Track Occupied
TRN-11309,BLK-029514,2,67.2,Track Occupied
TRN-11310,BLK-002698,3,72.2,Track Occupied
TRN-11311,BLK-019293,2,86.3,Track Occupied
TRN-11312,BLK-018314,2,77.3,Track Occupied
TRN-11313,BLK-030354,2,59.8,Track Occupied
TRN-11314,BLK-020640,2,60.0,Track Occupied
TRN-11315,BLK-029239,2,88.0,Track Occupied
TRN-11316,BLK-013584,1,5.0,Track Occupied
TRN-11317,BLK-033227,1,48.3,Track Occupied
TRN-11318,BLK-011663,3,84.4,Track Occupied
TRN-11319,BLK-015138,2,34.9,Track Occupied
TRN-11320,BLK-013843,3,82.7,Track Occupied
TRN-11321,BLK-007098,2,56.1,Track Occupied
TRN-11322,BLK-002715,1,40.2,Track Occupied
TRN-11323,BLK-031996,3,63.2,Track Occupied
TRN-11324,BLK-024529,2,55.5,Track Occupied
TRN-11325,BLK-025843,2,76.5,Track Occupied
TRN-11326,BLK-017668,3,53.3,Track Occupied
TRN-11326,BLK-017669,3,53.3,Track Occupied
TRN-11327,BLK-004643,3,65.2,Track Occupied
TRN-11328,BLK-021871,2,75.1,Track Occupied
TRN-11329,BLK-006590,2,62.9,Track Occupied
TRN-11329,BLK-006591,2,62.9,Track Occupied
TRN-11330,BLK-004574,2,73.8,Track Occupied
TRN-11331,BLK-006697,3,98.5,Track Occupied
TRN-11332,BLK-026924,2,82.7,Track Occupied
TRN-11333,BLK-029848,1,5.0,Track Occupied
TRN-11334,BLK-024902,1,40.2,Track Occupied
TRN-11334,BLK-024903,1,40.2,Track Occupied
TRN-11335,BLK-003717,3,79.2,Track Occupied
TRN-11336,BLK-031288,2,72.4,Track Occupied
TRN-11337,BLK-010486,3,90.0,Track Occupied
TRN-11338,BLK-003623,2,62.9,Track Occupied
TRN-11339,BLK-022199,1,39.8,Track Occupied
TRN-11340,BLK-006938,3,85.3,Track Occupied
TRN-11341,BLK-008727,3,72.8,Track Occupied
TRN-11342,BLK-007851,1,37.0,Track Occupied
TRN-11343,BLK-023321,3,68.0,Track Occupied
TRN-11344,BLK-002078,2,62.6,Track Occupied
TRN-11345,BLK-032026,3,50.0,Track Occupied
TRN-11346,BLK-030915,2,56.5,Track Occupied
TRN-11347,BLK-011423,3,80.9,Track Occupied
TRN-11348,BLK-005143,3,90.1,Track Occupied
TRN-11348,BLK-005144,3,90.1,Track Occupied
TRN-11349,BLK-031673,3,66.1,Track Occupied
TRN-11350,BLK-005125,2,45.4,Track Occupied
TRN-11351,BLK-003254,1,33.0,Track Occupied
TRN-11352,BLK-028480,3,71.9,Track Occupied
TRN-11352,BLK-028481,3,71.9,Track Occupied
TRN-11353,BLK-003444,3,78.8,Track Occupied
TRN-11354,BLK-026309,3,72.3,Track Occupied
TRN-11355,BLK-033065,2,75.9,Track Occupied
TRN-11356,BLK-029843,2,81.3,Track Occupied
TRN-11357,BLK-002107,2,66.7,Track Occupied
TRN-11358,BLK-017510,3,67.2,Track Occupied
TRN-11359,BLK-011168,1,47.3,Track Occupied
TRN-11360,BLK-004231,3,74.5,Track Occupied
TRN-11361,BLK-022924,2,86.4,Track Occupied
TRN-11362,BLK-000797,3,57.2,Track Occupied
TRN-11363,BLK-024364,1,29.3,Track Occupied
TRN-11364,BLK-032034,3,85.3,Track Occupied
TRN-11365,BLK-030762,1,10.8,Track Occupied
TRN-11366,BLK-002411,2,53.9,Track Occupied
TRN-11367,BLK-030485,1,45.1,Track Occupied
TRN-11367,BLK-030486,1,45.1,Track Occupied
TRN-11368,BLK-012716,2,61.8,Track Occupied
TRN-11369,BLK-010494,3,74.8,Track Occupied
TRN-11370,BLK-006584,2,74.0,Track Occupied
TRN-11371,BLK-013447,3,57.1,Track Occupied
TRN-11372,BLK-013289,3,67.9,Track Occupied
TRN-11373,BLK-006961,2,87.2,Track Occupied
TRN-11374,BLK-003659,2,81.1,Track Occupied
TRN-11375,BLK-003608,3,62.2,Track Occupied
TRN-11376,BLK-003039,3,79.4,Track Occupied
TRN-11377,BLK-001228,3,84.0,Track Occupied
TRN-11378,BLK-017720,2,42.3,Track Occupied
TRN-11379,BLK-002415,1,51.0,Track Occupied
TRN-11380,BLK-005821,2,68.4,Track Occupied
TRN-11381,BLK-004492,1,30.6,Track Occupied
TRN-11382,BLK-001149,1,35.0,Track Occupied
TRN-11383,BLK-000290,1,35.1,Track Occupied
TRN-11384,BLK-004270,2,50.5,Track Occupied
TRN-11385,BLK-003573,3,48.1,Track Occupied
TRN-11386,BLK-006683,1,13.4,Track Occupied
TRN-11387,BLK-018265,3,87.5,Track Occupied
TRN-11388,BLK-023820,2,67.5,Track Occupied
TRN-11389,BLK-026194,2,68.2,Track Occupied
TRN-11390,BLK-018373,2,90.4,Track Occupied
TRN-11391,BLK-027992,2,77.1,Track Occupied
TRN-11392,BLK-009721,2,28.0,Track Occupied
TRN-11393,BLK-007049,2,49.4,Track Occupied
TRN-11394,BLK-031945,3,61.4,Track Occupied
TRN-11395,BLK-030464,3,72.8,Track Occupied
TRN-11396,BLK-004853,3,99.0,Track Occupied
TRN-11397,BLK-018239,2,84.2,Track Occupied
TRN-11398,BLK-027843,2,93.7,Track Occupied
TRN-11399,BLK-029118,2,92.7,Track Occupied
TRN-11400,BLK-018463,3,69.9,Track Occupied
TRN-11401,BLK-031550,3,78.7,Track Occupied
TRN-11401,BLK-031551,3,78.7,Track Occupied
TRN-11402,BLK-016186,2,67.6,Track Occupied
TRN-11403,BLK-012454,2,93.5,Track Occupied
TRN-11404,BLK-014596,3,59.5,Track Occupied
TRN-11405,BLK-022729,3,85.7,Track Occupied
TRN-11406,BLK-001776,3,99.0,Track Occupied
TRN-11407,BLK-005232,3,50.3,Track Occupied
TRN-11408,BLK-030833,1,46.7,Track Occupied
TRN-11409,BLK-006740,3,98.7,Track Occupied
TRN-11410,BLK-021356,2,69.1,Track Occupied
TRN-11411,BLK-011583,3,51.9,Track Occupied
TRN-11412,BLK-009002,2,79.2,Track Occupied
TRN-11413,BLK-020025,3,85.3,Track Occupied
TRN-11414,BLK-004793,1,49.3,Track Occupied
TRN-11415,BLK-017228,2,70.2,Track Occupied
TRN-11416,BLK-005328,2,99.0,Track Occupied
TRN-11417,BLK-025851,2,74.9,Track Occupied
TRN-11418,BLK-010352,2,85.1,Track Occupied
TRN-11419,BLK-014385,2,69.0,Track Occupied
TRN-11420,BLK-009665,2,58.0,Track Occupied
TRN-11421,BLK-019250,3,69.2,Track Occupied
TRN-11422,BLK-001786,1,21.5,Track Occupied
TRN-11423,BLK-012602,3,75.5,Track Occupied
TRN-11424,BLK-017005,2,80.2,Track Occupied
TRN-11424,BLK-017006,2,80.2,Track Occupied
TRN-11425,BLK-015975,2,51.3,Track Occupied
TRN-11426,BLK-028817,3,84.2,Track Occupied
TRN-11427,BLK-017947,3,40.6,Track Occupied
TRN-11428,BLK-019231,3,69.6,Track Occupied
TRN-11429,BLK-000033,3,70.0,Track Occupied
TRN-11430,BLK-023144,3,71.0,Track Occupied
TRN-11431,BLK-003788,2,72.0,Track Occupied
TRN-11432,BLK-033575,2,81.7,Track Occupied
TRN-11433,BLK-033579,3,82.3,Track Occupied
TRN-11434,BLK-031578,2,62.4,Track Occupied
TRN-11435,BLK-010175,2,57.1,Track Occupied
TRN-11436,BLK-003122,1,47.4,Track Occupied
TRN-11437,BLK-000664,3,65.8,Track Occupied
TRN-11438,BLK-003298,2,73.4,Track Occupied
TRN-11439,BLK-002329,1,60.9,Track Occupied
TRN-11440,BLK-008162,3,62.0,Track Occupied
TRN-11440,BLK-008163,3,62.0,Track Occupied
TRN-11441,BLK-008105,3,69.9,Track Occupied
TRN-11441,BLK-008106,3,69.9,Track Occupied
TRN-11442,BLK-006609,2,78.4,Track Occupied
TRN-11443,BLK-005931,1,41.1,Track Occupied
TRN-11444,BLK-020648,3,86.8,Track Occupied
TRN-11445,BLK-030354,3,65.4,Track Occupied
TRN-11446,BLK-006828,1,8.2,Track Occupied
TRN-11447,BLK-023791,2,61.2,Track Occupied
TRN-11448,BLK-031676,2,78.0,Track Occupied
TRN-11449,BLK-033072,2,65.0,Track Occupied
TRN-11450,BLK-024375,2,69.4,Track Occupied
TRN-11451,BLK-001935,3,76.9,Track Occupied
TRN-11452,BLK-008268,3,79.5,Track Occupied
TRN-11453,BLK-013035,3,74.2,Track Occupied
TRN-11454,BLK-025446,3,65.6,Track Occupied
TRN-11455,BLK-007884,3,97.0,Track Occupied
TRN-11456,BLK-020309,2,86.4,Track Occupied
TRN-11457,BLK-015503,1,15.8,Track Occupied
TRN-11458,BLK-025920,1,14.1,Track Occupied
TRN-11459,BLK-005193,1,35.7,Track Occupied
TRN-11460,BLK-029321,2,77.9,Track Occupied
TRN-11461,BLK-006681,2,67.2,Track Occupied
TRN-11462,BLK-006092,1,27.5,Track Occupied
TRN-11463,BLK-026249,2,78.0,Track Occupied
TRN-11464,BLK-001151,1,36.1,Track Occupied
TRN-11465,BLK-016907,3,53.7,Track Occupied
TRN-11466,BLK-001246,3,68.1,Track Occupied
TRN-11467,BLK-001366,3,76.2,Track Occupied
TRN-11468,BLK-005125,3,66.5,Track Occupied
TRN-11469,BLK-032353,2,75.1,Track Occupied
TRN-11470,BLK-017100,3,48.8,Track Occupied
TRN-11471,BLK-027888,1,20.2,Track Occupied
TRN-11472,BLK-017653,2,50.7,Track Occupied
TRN-11473,BLK-015064,3,70.7,Track Occupied
TRN-11474,BLK-016520,2,47.2,Track Occupied
TRN-11475,BLK-021864,2,91.4,Track Occupied
TRN-11476,BLK-007196,1,11.3,Track Occupied
TRN-11477,BLK-023630,1,5.0,Track Occupied
TRN-11478,BLK-003725,3,63.5,Track Occupied
TRN-11479,BLK-010125,3,76.6,Track Occupied
TRN-11480,BLK-004578,1,38.1,Track Occupied
TRN-11480,BLK-004579,1,38.1,Track Occupied
TRN-11481,BLK-012802,1,29.3,Track Occupied
TRN-11482,BLK-026575,2,81.1,Track Occupied
TRN-11483,BLK-016394,3,72.6,Track Occupied
TRN-11484,BLK-026436,2,62.5,Track Occupied
TRN-11485,BLK-010912,2,88.9,Track Occupied
TRN-11486,BLK-021818,2,79.1,Track Occupied
TRN-11487,BLK-010171,2,67.2,Track Occupied
TRN-11488,BLK-017138,3,73.7,Track Occupied
TRN-11489,BLK-007216,3,87.9,Track Occupied
TRN-11490,BLK-021731,1,21.7,Track Occupied
TRN-11491,BLK-020057,2,58.3,Track Occupied
TRN-11492,BLK-014045,2,47.5,Track Occupied
TRN-11493,BLK-017864,2,88.9,Track Occupied
TRN-11494,BLK-009227,1,33.5,Track Occupied
TRN-11495,BLK-024890,2,85.5,Track Occupied
TRN-11496,BLK-010479,2,92.1,Track Occupied
TRN-11497,BLK-023852,1,81.3,Track Occupied
TRN-11498,BLK-015355,1,31.9,Track Occupied
TRN-11499,BLK-013180,2,77.9,Track Occupied
TRN-11500,BLK-013178,2,55.2,Track Occupied
TRN-11501,BLK-030900,3,64.6,Track Occupied
TRN-11502,BLK-016216,2,53.3,Track Occupied
TRN-11503,BLK-011146,3,69.3,Track Occupied
TRN-11503,BLK-011147,3,69.3,Track Occupied
TRN-11504,BLK-032917,3,53.7,Track Occupied
TRN-11505,BLK-003102,2,89.3,Track Occupied
TRN-11506,BLK-024314,2,73.3,Track Occupied
TRN-11507,BLK-016847,3,80.1,Track Occupied
TRN-11508,BLK-012330,2,89.4,Track Occupied
TRN-11509,BLK-005739,3,65.0,Track Occupied
TRN-11510,BLK-024953,2,56.2,Track Occupied
TRN-11511,BLK-000115,3,99.0,Track Occupied
TRN-11512,BLK-015302,2,79.9,Track Occupied
TRN-11513,BLK-026070,2,50.3,Track Occupied
TRN-11514,BLK-033564,2,66.9,Track Occupied
TRN-11515,BLK-009815,3,76.2,Track Occupied
TRN-11516,BLK-025627,3,63.6,Track Occupied
TRN-11517,BLK-013766,3,82.4,Track Occupied
TRN-11518,BLK-025445,2,84.3,Track Occupied
TRN-11519,BLK-002772,2,81.4,Track Occupied
TRN-11520,BLK-012629,1,38.1,Track Occupied
TRN-11521,BLK-033418,1,19.4,Track Occupied
TRN-11522,BLK-001576,2,52.1,Track Occupied
TRN-11523,BLK-004324,2,91.6,Track Occupied
TRN-11524,BLK-025607,2,62.7,Track Occupied
TRN-11525,BLK-017372,2,90.1,Track Occupied
TRN-11526,BLK-013987,1,43.2,Track Occupied
TRN-11527,BLK-018118,2,83.6,Track Occupied
TRN-11528,BLK-008793,3,76.3,Track Occupied
TRN-11529,BLK-026973,3,65.8,Track Occupied
TRN-11530,BLK-009599,3,69.9,Track Occupied
TRN-11531,BLK-007314,2,93.0,Track Occupied
TRN-11532,BLK-012486,2,69.1,Track Occupied
TRN-11533,BLK-031934,3,84.1,Track Occupied
TRN-11534,BLK-023403,1,17.8,Track Occupied
TRN-11535,BLK-011648,2,84.9,Track Occupied
TRN-11536,BLK-000879,3,95.1,Track Occupied
TRN-11537,BLK-011947,2,58.6,Track Occupied
TRN-11538,BLK-007303,3,92.8,Track Occupied
TRN-11539,BLK-006756,3,89.9,Track Occupied
TRN-11540,BLK-017278,2,72.6,Track Occupied
TRN-11541,BLK-032476,1,24.2,Track Occupied
TRN-11542,BLK-006403,1,33.5,Track Occupied
TRN-11543,BLK-028985,2,72.6,Track Occupied
TRN-11544,BLK-023071,3,55.1,Track Occupied
TRN-11545,BLK-033531,2,95.0,Track Occupied
TRN-11546,BLK-016899,2,63.2,Track Occupied
TRN-11547,BLK-026252,1,42.5,Track Occupied
TRN-11548,BLK-025036,2,79.2,Track Occupied
TRN-11549,BLK-032270,1,11.1,Track Occupied
TRN-11550,BLK-023492,1,15.9,Track Occupied
TRN-11550,BLK-023493,1,15.9,Track Occupied
TRN-11551,BLK-014179,2,54.5,Track Occupied
TRN-11552,BLK-028390,2,88.6,Track Occupied
TRN-11553,BLK-000443,3,50.1,Track Occupied
TRN-11554,BLK-013125,3,72.4,Track Occupied
TRN-11555,BLK-020832,3,71.8,Track Occupied
TRN-11556,BLK-002208,2,68.1,Track Occupied
TRN-11557,BLK-006767,3,79.8,Track Occupied
TRN-11558,BLK-007978,2,99.0,Track Occupied
TRN-11559,BLK-003611,2,82.0,Track Occupied
TRN-11560,BLK-006328,2,61.4,Track Occupied
TRN-11561,BLK-015539,3,74.4,Track Occupied
TRN-11562,BLK-033109,3,37.0,Track Occupied
TRN-11563,BLK-016259,2,60.5,Track Occupied
TRN-11564,BLK-029408,3,70.9,Track Occupied
TRN-11565,BLK-027713,3,77.9,Track Occupied
