train_id,block_id,conflict_type,priority_class,passenger_load_percent
TRN-08934,BLK-023505,Track Occupied,1,47.3
TRN-08935,BLK-030409,Track Occupied,2,57.5
TRN-08936,BLK-015967,Track Occupied,3,89.6
TRN-08937,BLK-025005,Track Occupied,2,73.0
TRN-08938,BLK-007826,Track Occupied,2,55.5
TRN-08939,BLK-011011,Track Occupied,3,83.9
TRN-08940,BLK-001847,Track Occupied,2,94.6
TRN-08941,BLK-003036,Track Occupied,1,28.7
TRN-08942,BLK-026625,Track Occupied,3,81.3
TRN-08943,BLK-026278,Track Occupied,2,55.8
TRN-08944,BLK-011965,Track Occupied,3,34.8
TRN-08945,BLK-006194,Track Occupied,1,27.5
TRN-08946,BLK-006733,Track Occupied,2,51.4
TRN-08947,BLK-006996,Track Occupied,3,64.2
TRN-08948,BLK-019084,Track Occupied,3,70.9
TRN-08949,BLK-030887,Track Occupied,1,29.7
TRN-08950,BLK-015279,Track Occupied,3,77.6
TRN-08950,BLK-015280,Track Occupied,3,77.6
TRN-08951,BLK-026553,Track Occupied,3,76.9
TRN-08952,BLK-022704,Track Occupied,1,16.6
TRN-08953,BLK-002654,Track Occupied,2,70.2
TRN-08954,BLK-000538,Track Occupied,2,83.2
TRN-08955,BLK-023673,Track Occupied,3,45.7
TRN-08956,BLK-027787,Track Occupied,3,69.4
TRN-08957,BLK-012961,Track Occupied,2,58.6
TRN-08958,BLK-009617,Track Occupied,3,99.0
TRN-08959,BLK-027502,Track Occupied,1,55.4
TRN-08960,BLK-008185,Track Occupied,1,52.5
TRN-08960,BLK-008186,Track Occupied,1,52.5
TRN-08961,BLK-014787,Track Occupied,2,82.8
TRN-08962,BLK-028131,Track Occupied,3,63.9
TRN-08963,BLK-004867,Track Occupied,3,69.6
TRN-08964,BLK-006709,Track Occupied,3,56.1
TRN-08965,BLK-028580,Track Occupied,2,93.6
TRN-08966,BLK-025644,Track Occupied,3,48.9
TRN-08967,BLK-017593,Track Occupied,2,45.3
TRN-08968,BLK-016834,Track Occupied,3,77.8
TRN-08968,BLK-016835,Track Occupied,3,77.8
TRN-08969,BLK-009686,Track Occupied,3,49.5
TRN-08969,BLK-009687,Track Occupied,3,49.5
TRN-08970,BLK-023298,Track Occupied,2,59.8
TRN-08971,BLK-021599,Track Occupied,2,84.6
TRN-08971,BLK-021600,Track Occupied,2,84.6
TRN-08972,BLK-001614,Track Occupied,1,34.4
TRN-08972,BLK-001615,Track Occupied,1,34.4
TRN-08973,BLK-012075,Track Occupied,2,40.8
TRN-08974,BLK-018032,Track Occupied,3,72.6
TRN-08975,BLK-031340,Track Occupied,3,49.6
TRN-08976,BLK-027728,Track Occupied,1,20.8
TRN-08977,BLK-013274,Track Occupied,1,58.8
TRN-08978,BLK-017340,Track Occupied,2,72.7
TRN-08979,BLK-028319,Track Occupied,3,76.1
TRN-08980,BLK-022101,Track Occupied,2,65.4
TRN-08980,BLK-022102,Track Occupied,2,65.4
TRN-08981,BLK-029914,Track Occupied,3,65.5
TRN-08982,BLK-001577,Track Occupied,2,92.7
TRN-08983,BLK-001725,Track Occupied,2,63.9
TRN-08984,BLK-003707,Track Occupied,1,46.8
TRN-08985,BLK-028902,Track Occupied,2,88.7
TRN-08986,BLK-020275,Track Occupied,2,95.0
TRN-08987,BLK-029024,Track Occupied,1,16.9
TRN-08988,BLK-018195,Track Occupied,2,85.5
TRN-08989,BLK-013839,Track Occupied,3,64.0
TRN-08990,BLK-007842,Track Occupied,2,45.7
TRN-08991,BLK-015649,Track Occupied,3,74.3
TRN-08991,BLK-015650,Track Occupied,3,74.3
TRN-08992,BLK-019040,Track Occupied,2,77.0
TRN-08993,BLK-033152,Track Occupied,2,86.7
TRN-08994,BLK-002303,Track Occupied,2,41.5
TRN-08995,BLK-002238,Track Occupied,1,38.2
TRN-08996,BLK-029372,Track Occupied,3,87.4
TRN-08997,BLK-028935,Track Occupied,1,40.9
TRN-08998,BLK-007437,Track Occupied,2,66.7
TRN-08999,BLK-005996,Track Occupied,3,99.0
TRN-09000,BLK-019290,Track Occupied,3,58.0
TRN-09001,BLK-011676,Track Occupied,3,72.9
TRN-09002,BLK-013558,Track Occupied,1,46.4
TRN-09003,BLK-028757,Track Occupied,3,68.3
TRN-09004,BLK-004766,Track Occupied,2,98.6
TRN-09005,BLK-003879,Track Occupied,1,44.0
TRN-09006,BLK-027197,Track Occupied,2,80.9
TRN-09007,BLK-032786,Track Occupied,2,73.1
TRN-09008,BLK-002343,Track Occupied,3,27.8
TRN-09009,BLK-011430,Track Occupied,2,53.1
TRN-09010,BLK-010591,Track Occupied,3,64.9
TRN-09011,BLK-030954,Track Occupied,2,66.5
TRN-09012,BLK-013268,Track Occupied,2,77.4
TRN-09013,BLK-013774,Track Occupied,2,62.9
TRN-09014,BLK-014572,Track Occupied,3,70.4
TRN-09015,BLK-006228,Track Occupied,3,94.1
TRN-09016,BLK-004094,Track Occupied,3,97.5
TRN-09017,BLK-017003,Track Occupied,2,69.6
TRN-09018,BLK-005267,Track Occupied,3,49.0
TRN-09019,BLK-011261,Track Occupied,2,61.2
TRN-09020,BLK-025343,Track Occupied,1,40.8
TRN-09021,BLK-000502,Track Occupied,1,44.7
TRN-09022,BLK-008444,Track Occupied,2,68.0
TRN-09023,BLK-023052,Track Occupied,1,25.9
TRN-09024,BLK-016615,Track Occupied,2,97.5
TRN-09025,BLK-019286,Track Occupied,1,56.9
TRN-09025,BLK-019287,Track Occupied,1,56.9
TRN-09026,BLK-014298,Track Occupied,2,99.0
TRN-09027,BLK-022587,Track Occupied,3,76.3
TRN-09028,BLK-014865,Track Occupied,3,54.5
TRN-09029,BLK-003607,Track Occupied,3,86.9
TRN-09030,BLK-014769,Track Occupied,2,95.7
TRN-09031,BLK-027323,Track Occupied,2,92.1
TRN-09032,BLK-015842,Track Occupied,2,94.2
TRN-09033,BLK-011205,Track Occupied,3,99.0
TRN-09033,BLK-011206,Track Occupied,3,99.0
TRN-09034,BLK-016759,Track Occupied,2,67.2
TRN-09035,BLK-019828,Track Occupied,3,66.6
TRN-09036,BLK-001687,Track Occupied,2,71.2
TRN-09037,BLK-011010,Track Occupied,1,36.6
TRN-09037,BLK-011011,Track Occupied,1,36.6
TRN-09038,BLK-019537,Track Occupied,3,62.6
TRN-09039,BLK-017462,Track Occupied,3,60.3
TRN-09040,BLK-033092,Track Occupied,2,67.0
TRN-09041,BLK-025214,Track Occupied,2,67.9
TRN-09042,BLK-028391,Track Occupied,2,80.0
TRN-09043,BLK-028067,Track Occupied,1,34.3
TRN-09043,BLK-028068,Track Occupied,1,34.3
TRN-09044,BLK-002224,Track Occupied,3,99.0
TRN-09045,BLK-025932,Track Occupied,1,32.7
TRN-09046,BLK-003463,Track Occupied,3,58.4
TRN-09047,BLK-032981,Track Occupied,3,60.8
TRN-09048,BLK-028172,Track Occupied,3,90.5
TRN-09049,BLK-000752,Track Occupied,2,97.4
TRN-09050,BLK-008840,Track Occupied,2,98.1
TRN-09051,BLK-006689,Track Occupied,2,90.6
TRN-09052,BLK-031246,Track Occupied,2,79.6
TRN-09053,BLK-015699,Track Occupied,3,78.6
TRN-09054,BLK-020132,Track Occupied,3,51.0
TRN-09055,BLK-020349,Track Occupied,3,81.2
TRN-09056,BLK-015633,Track Occupied,3,67.3
TRN-09057,BLK-032718,Track Occupied,1,53.7
TRN-09058,BLK-028658,Track Occupied,3,84.9
TRN-09059,BLK-016281,Track Occupied,3,79.9
TRN-09060,BLK-018654,Track Occupied,3,81.0
TRN-09061,BLK-001736,Track Occupied,3,75.9
TRN-09062,BLK-026618,Track Occupied,2,99.0
TRN-09063,BLK-017722,Track Occupied,3,71.2
TRN-09064,BLK-029548,Track Occupied,2,69.1
TRN-09065,BLK-027524,Track Occupied,3,66.2
TRN-09065,BLK-027525,Track Occupied,3,66.2
TRN-09066,BLK-006295,Track Occupied,2,83.1
TRN-09067,BLK-026737,Track Occupied,2,74.3
TRN-09068,BLK-029822,Track Occupied,3,86.6
TRN-09069,BLK-027289,Track Occupied,2,99.0
TRN-09070,BLK-020461,Track Occupied,3,99.0
TRN-09071,BLK-032566,Track Occupied,1,47.5
TRN-09072,BLK-028372,Track Occupied,2,90.3
TRN-09073,BLK-022782,Track Occupied,1,39.2
TRN-09073,BLK-022783,Track Occupied,1,39.2
TRN-09074,BLK-014600,Track Occupied,3,65.0
TRN-09075,BLK-010771,Track Occupied,1,13.6
TRN-09076,BLK-000410,Track Occupied,3,46.0
TRN-09077,BLK-002384,Track Occupied,2,48.2
TRN-09078,BLK-032925,Track Occupied,2,78.2
TRN-09079,BLK-004163,Track Occupied,1,23.9
TRN-09080,BLK-033208,Track Occupied,3,57.5
TRN-09081,BLK-003538,Track Occupied,3,83.6
TRN-09082,BLK-006983,Track Occupied,2,66.8
TRN-09083,BLK-002973,Track Occupied,3,66.8
TRN-09084,BLK-010989,Track Occupied,1,32.7
TRN-09085,BLK-010661,Track Occupied,3,79.2
TRN-09085,BLK-010662,Track Occupied,3,79.2
TRN-09086,BLK-024383,Track Occupied,3,62.5
TRN-09087,BLK-020066,Track Occupied,1,31.7
TRN-09088,BLK-011211,Track Occupied,3,40.3
TRN-09089,BLK-020437,Track Occupied,2,84.5
TRN-09090,BLK-001088,Track Occupied,2,44.2
TRN-09091,BLK-017239,Track Occupied,2,68.5
TRN-09092,BLK-023473,Track Occupied,3,79.9
TRN-09093,BLK-003449,Track Occupied,3,89.1
TRN-09094,BLK-004712,Track Occupied,2,53.9
TRN-09095,BLK-001103,Track Occupied,1,18.3
TRN-09096,BLK-020141,Track Occupied,3,53.6
TRN-09097,BLK-000355,Track Occupied,3,70.4
TRN-09098,BLK-028187,Track Occupied,3,99.0
TRN-09099,BLK-017202,Track Occupied,2,69.3
TRN-09100,BLK-033007,Track Occupied,3,65.1
TRN-09101,BLK-008534,Track Occupied,1,26.0
TRN-09101,BLK-008535,Track Occupied,1,26.0
TRN-09102,BLK-005267,Track Occupied,3,81.8
TRN-09103,BLK-029535,Track Occupied,3,62.7
TRN-09104,BLK-008388,Track Occupied,1,33.8
TRN-09105,BLK-007618,Track Occupied,3,76.0
TRN-09106,BLK-013046,Track Occupied,3,75.5
TRN-09107,BLK-015224,Track Occupied,3,86.0
TRN-09108,BLK-032754,Track Occupied,1,17.5
TRN-09108,BLK-032755,Track Occupied,1,17.5
TRN-09109,BLK-023176,Track Occupied,3,58.0
TRN-09110,BLK-007017,Track Occupied,3,86.7
TRN-09111,BLK-013084,Track Occupied,2,69.7
TRN-09112,BLK-024197,Track Occupied,3,72.2
TRN-09113,BLK-029613,Track Occupied,1,33.7
TRN-09113,BLK-029614,Track Occupied,1,33.7
TRN-09114,BLK-022441,Track Occupied,2,81.2
TRN-09115,BLK-009898,Track Occupied,2,55.6
TRN-09116,BLK-033540,Track Occupied,2,85.2
TRN-09117,BLK-029057,Track Occupied,2,62.0
TRN-09118,BLK-002671,Track Occupied,2,42.3
TRN-09119,BLK-024446,Track Occupied,3,70.4
TRN-09120,BLK-028581,Track Occupied,2,99.0
TRN-09121,BLK-021261,Track Occupied,3,99.0
TRN-09122,BLK-010668,Track Occupied,2,52.5
TRN-09123,BLK-031750,Track Occupied,3,77.8
TRN-09124,BLK-005188,Track Occupied,3,72.4
TRN-09124,BLK-005189,Track Occupied,3,72.4
TRN-09125,BLK-013694,Track Occupied,2,62.3
TRN-09126,BLK-004229,Track Occupied,3,57.9
TRN-09127,BLK-024967,Track Occupied,3,90.3
TRN-09128,BLK-008147,Track Occupied,2,63.6
TRN-09129,BLK-012839,Track Occupied,1,38.2
TRN-09130,BLK-029726,Track Occupied,1,44.2
TRN-09131,BLK-018824,Track Occupied,3,25.0
TRN-09132,BLK-012322,Track Occupied,2,55.7
TRN-09133,BLK-028176,Track Occupied,3,43.0
TRN-09134,BLK-018891,Track Occupied,2,61.5
TRN-09135,BLK-029167,Track Occupied,3,72.8
TRN-09136,BLK-008746,Track Occupied,3,87.2
TRN-09137,BLK-001172,Track Occupied,3,92.0
TRN-09138,BLK-028939,Track Occupied,3,88.5
TRN-09139,BLK-005814,Track Occupied,3,80.0
TRN-09140,BLK-018988,Track Occupied,2,84.2
TRN-09141,BLK-024909,Track Occupied,3,57.3
TRN-09142,BLK-000896,Track Occupied,2,78.4
TRN-09143,BLK-023001,Track Occupied,1,38.4
TRN-09144,BLK-016217,Track Occupied,2,74.0
TRN-09145,BLK-005888,Track Occupied,1,53.9
TRN-09146,BLK-032233,Track Occupied,3,86.6
TRN-09147,BLK-028772,Track Occupied,2,68.9
TRN-09148,BLK-016771,Track Occupied,2,48.6
TRN-09149,BLK-008932,Track Occupied,2,58.7
TRN-09150,BLK-011676,Track Occupied,3,49.4
TRN-09151,BLK-032159,Track Occupied,3,42.5
TRN-09152,BLK-021254,Track Occupied,2,74.7
TRN-09153,BLK-006049,Track Occupied,2,89.9
TRN-09154,BLK-028448,Track Occupied,3,69.9
TRN-09154,BLK-028449,Track Occupied,3,69.9
TRN-09155,BLK-022343,Track Occupied,2,91.1
TRN-09155,BLK-022344,Track Occupied,2,91.1
TRN-09156,BLK-018091,Track Occupied,2,72.2
TRN-09157,BLK-017456,Track Occupied,1,7.8
TRN-09158,BLK-000305,Track Occupied,2,41.4
TRN-09159,BLK-005891,Track Occupied,1,14.9
TRN-09160,BLK-011553,Track Occupied,3,67.3
TRN-09161,BLK-027258,Track Occupied,2,64.5
TRN-09162,BLK-017451,Track Occupied,1,11.0
TRN-09163,BLK-026928,Track Occupied,2,88.8
TRN-09164,BLK-018639,Track Occupied,2,57.4
TRN-09165,BLK-031357,Track Occupied,3,90.1
TRN-09165,BLK-031358,Track Occupied,3,90.1
TRN-09166,BLK-025459,Track Occupied,3,99.0
TRN-09167,BLK-000229,Track Occupied,3,99.0
TRN-09168,BLK-008297,Track Occupied,2,79.0
TRN-09169,BLK-000565,Track Occupied,2,89.5
TRN-09170,BLK-020924,Track Occupied,2,89.9
TRN-09171,BLK-003847,Track Occupied,2,80.1
TRN-09171,BLK-003848,Track Occupied,2,80.1
TRN-09172,BLK-025895,Track Occupied,2,42.3
TRN-09173,BLK-001842,Track Occupied,3,67.3
TRN-09174,BLK-014946,Track Occupied,2,65.4
TRN-09175,BLK-003822,Track Occupied,3,84.4
TRN-09176,BLK-008077,Track Occupied,3,64.9
TRN-09177,BLK-023346,Track Occupied,1,12.8
TRN-09178,BLK-005009,Track Occupied,2,75.9
TRN-09179,BLK-030347,Track Occupied,2,25.0
TRN-09180,BLK-021749,Track Occupied,2,83.1
TRN-09181,BLK-031126,Track Occupied,3,49.6
TRN-09182,BLK-033395,Track Occupied,2,63.7
TRN-09183,BLK-009042,Track Occupied,2,53.8
TRN-09184,BLK-017651,Track Occupied,3,85.8
TRN-09185,BLK-015142,Track Occupied,2,70.3
TRN-09186,BLK-018127,Track Occupied,2,69.3
TRN-09187,BLK-020652,Track Occupied,3,54.2
TRN-09188,BLK-001823,Track Occupied,2,80.4
TRN-09189,BLK-027642,Track Occupied,2,68.0
TRN-09190,BLK-022618,Track Occupied,2,82.1
TRN-09191,BLK-022204,Track Occupied,2,72.0
TRN-09191,BLK-022205,Track Occupied,2,72.0
TRN-09192,BLK-009684,Track Occupied,2,43.0
TRN-09193,BLK-001974,Track Occupied,1,44.8
TRN-09194,BLK-011099,Track Occupied,1,36.4
TRN-09194,BLK-011100,Track Occupied,1,36.4
TRN-09195,BLK-029095,Track Occupied,2,57.8
TRN-09196,BLK-022299,Track Occupied,2,49.2
TRN-09197,BLK-011083,Track Occupied,1,38.8
TRN-09198,BLK-006467,Track Occupied,1,24.8
TRN-09199,BLK-003287,Track Occupied,2,76.8
TRN-09200,BLK-005337,Track Occupied,3,69.5
TRN-09201,BLK-016378,Track Occupied,2,75.5
TRN-09202,BLK-029482,Track Occupied,1,37.8
TRN-09203,BLK-016623,Track Occupied,1,35.0
TRN-09204,BLK-025822,Track Occupied,3,79.6
TRN-09205,BLK-009727,Track Occupied,2,70.2
TRN-09206,BLK-004217,Track Occupied,3,80.9
TRN-09207,BLK-027373,Track Occupied,1,5.0
TRN-09208,BLK-030121,Track Occupied,2,71.3
TRN-09209,BLK-025430,Track Occupied,2,78.7
TRN-09210,BLK-028232,Track Occupied,3,38.7
TRN-09211,BLK-009163,Track Occupied,3,45.4
TRN-09212,BLK-000906,Track Occupied,3,73.4
TRN-09213,BLK-022701,Track Occupied,3,81.5
TRN-09214,BLK-001832,Track Occupied,3,93.1
TRN-09215,BLK-027027,Track Occupied,1,26.2
TRN-09216,BLK-004365,Track Occupied,2,71.4
TRN-09217,BLK-013423,Track Occupied,3,52.6
TRN-09218,BLK-023429,Track Occupied,3,81.9
TRN-09219,BLK-026320,Track Occupied,2,68.4
TRN-09220,BLK-018205,Track Occupied,1,21.5
TRN-09221,BLK-002189,Track Occupied,2,85.2
TRN-09221,BLK-002190,Track Occupied,2,85.2
TRN-09222,BLK-006282,Track Occupied,1,34.9
TRN-09223,BLK-023196,Track Occupied,2,78.0
TRN-09224,BLK-027215,Track Occupied,2,97.5
TRN-09225,BLK-015770,Track Occupied,2,99.0
TRN-09225,BLK-015771,Track Occupied,2,99.0
TRN-09226,BLK-020226,Track Occupied,2,82.4
TRN-09227,BLK-004693,Track Occupied,2,85.8
TRN-09228,BLK-027215,Track Occupied,3,65.5
TRN-09229,BLK-018263,Track Occupied,2,70.6
TRN-09230,BLK-015038,Track Occupied,1,33.2
TRN-09231,BLK-015189,Track Occupied,2,61.5
TRN-09232,BLK-020491,Track Occupied,2,62.3
TRN-09233,BLK-009506,Track Occupied,2,59.3
TRN-09234,BLK-027320,Track Occupied,2,98.7
TRN-09234,BLK-027321,Track Occupied,2,98.7
TRN-09235,BLK-004184,Track Occupied,3,60.1
TRN-09236,BLK-002683,Track Occupied,2,56.5
TRN-09237,BLK-016274,Track Occupied,2,49.6
TRN-09238,BLK-004579,Track Occupied,3,60.5
TRN-09239,BLK-002344,Track Occupied,3,64.4
TRN-09240,BLK-014745,Track Occupied,2,54.6
TRN-09241,BLK-002909,Track Occupied,2,55.3
TRN-09242,BLK-008112,Track Occupied,1,39.4
TRN-09243,BLK-031621,Track Occupied,3,56.5
TRN-09244,BLK-029957,Track Occupied,1,47.3
TRN-09245,BLK-009514,Track Occupied,1,32.6
TRN-09246,BLK-023561,Track Occupied,1,36.6
TRN-09247,BLK-002768,Track Occupied,3,42.7
TRN-09248,BLK-024657,Track Occupied,3,56.8
TRN-09249,BLK-015248,Track Occupied,3,54.2
TRN-09250,BLK-022887,Track Occupied,3,91.5
TRN-09251,BLK-005293,Track Occupied,1,46.9
TRN-09251,BLK-005294,Track Occupied,1,46.9
TRN-09252,BLK-014707,Track Occupied,2,73.2
TRN-09253,BLK-006687,Track Occupied,3,36.5
TRN-09254,BLK-000571,Track Occupied,3,71.8
TRN-09255,BLK-025198,Track Occupied,2,64.1
TRN-09256,BLK-027152,Track Occupied,3,73.0
TRN-09257,BLK-024061,Track Occupied,2,78.9
TRN-09258,BLK-018389,Track Occupied,2,99.0
TRN-09259,BLK-008731,Track Occupied,3,51.1
TRN-09260,BLK-026804,Track Occupied,2,63.3
TRN-09261,BLK-011674,Track Occupied,1,34.6
TRN-09262,BLK-017028,Track Occupied,3,51.6
TRN-09263,BLK-010469,Track Occupied,3,59.7
TRN-09264,BLK-007768,Track Occupied,3,72.7
TRN-09265,BLK-001944,Track Occupied,3,57.6
TRN-09266,BLK-012014,Track Occupied,2,77.9
TRN-09267,BLK-025562,Track Occupied,3,70.6
TRN-09267,BLK-025563,Track Occupied,3,70.6
TRN-09268,BLK-001387,Track Occupied,3,77.7
TRN-09269,BLK-021871,Track Occupied,3,91.2
TRN-09270,BLK-005645,Track Occupied,2,61.9
TRN-09271,BLK-030093,Track Occupied,1,41.3
TRN-09272,BLK-032746,Track Occupied,3,84.4
TRN-09273,BLK-011714,Track Occupied,2,74.4
TRN-09274,BLK-020394,Track Occupied,2,64.2
TRN-09275,BLK-026636,Track Occupied,3,72.8
TRN-09276,BLK-029846,Track Occupied,3,71.9
TRN-09277,BLK-029549,Track Occupied,2,49.4
TRN-09278,BLK-024818,Track Occupied,1,21.6
TRN-09279,BLK-015691,Track Occupied,3,93.9
TRN-09280,BLK-009065,Track Occupied,2,64.7
TRN-09281,BLK-008077,Track Occupied,3,68.4
TRN-09282,BLK-019684,Track Occupied,2,78.2
TRN-09283,BLK-004998,Track Occupied,3,70.2
TRN-09284,BLK-023769,Track Occupied,3,61.4
TRN-09285,BLK-032858,Track Occupied,3,54.7
TRN-09286,BLK-033099,Track Occupied,2,62.7
TRN-09287,BLK-025952,Track Occupied,1,26.1
TRN-09288,BLK-021287,Track Occupied,3,57.2
TRN-09289,BLK-008495,Track Occupied,2,86.3
TRN-09290,BLK-022275,Track Occupied,2,77.6
TRN-09291,BLK-030807,Track Occupied,3,54.3
TRN-09291,BLK-030808,Track Occupied,3,54.3
TRN-09292,BLK-018787,Track Occupied,3,67.2
TRN-09293,BLK-029953,Track Occupied,3,89.0
TRN-09294,BLK-016565,Track Occupied,3,54.6
TRN-09295,BLK-016735,Track Occupied,2,72.7
TRN-09296,BLK-031936,Track Occupied,2,97.2
TRN-09297,BLK-011191,Track Occupied,3,92.2
TRN-09298,BLK-005495,Track Occupied,2,70.2
TRN-09299,BLK-012554,Track Occupied,3,88.5
TRN-09300,BLK-000553,Track Occupied,2,99.0
TRN-09301,BLK-001240,Track Occupied,2,90.6
TRN-09302,BLK-031690,Track Occupied,2,41.7
TRN-09303,BLK-030551,Track Occupied,2,92.2
TRN-09304,BLK-003562,Track Occupied,1,43.1
TRN-09305,BLK-026448,Track Occupied,3,52.1
TRN-09306,BLK-007787,Track Occupied,2,99.0
TRN-09307,BLK-009905,Track Occupied,2,59.7
TRN-09308,BLK-013641,Track Occupied,2,65.2
TRN-09309,BLK-010207,Track Occupied,3,79.3
TRN-09310,BLK-020959,Track Occupied,3,70.5
TRN-09311,BLK-033455,Track Occupied,3,76.8
TRN-09312,BLK-015292,Track Occupied,3,76.6
TRN-09313,BLK-000665,Track Occupied,2,67.9
TRN-09314,BLK-023739,Track Occupied,2,57.3
TRN-09315,BLK-008641,Track Occupied,1,34.3
TRN-09316,BLK-033589,Track Occupied,3,53.5
TRN-09316,BLK-033590,Track Occupied,3,53.5
TRN-09317,BLK-000176,Track Occupied,3,76.8
TRN-09318,BLK-028150,Track Occupied,3,95.0
TRN-09319,BLK-005756,Track Occupied,2,87.9
TRN-09320,BLK-023006,Track Occupied,3,73.4
TRN-09321,BLK-020695,Track Occupied,3,65.5
TRN-09322,BLK-011160,Track Occupied,3,81.3
TRN-09323,BLK-026969,Track Occupied,3,81.7
TRN-09324,BLK-011221,Track Occupied,2,75.8
TRN-09325,BLK-022982,Track Occupied,2,71.0
TRN-09326,BLK-020722,Track Occupied,3,71.6
TRN-09327,BLK-013728,Track Occupied,3,72.2
TRN-09328,BLK-019068,Track Occupied,1,44.8
TRN-09329,BLK-001102,Track Occupied,2,80.1
TRN-09330,BLK-026391,Track Occupied,3,68.0
TRN-09331,BLK-029916,Track Occupied,1,23.0
TRN-09332,BLK-012639,Track Occupied,1,30.6
TRN-09333,BLK-020141,Track Occupied,3,47.7
TRN-09334,BLK-011061,Track Occupied,2,80.4
TRN-09335,BLK-022272,Track Occupied,2,92.4
TRN-09336,BLK-019160,Track Occupied,2,56.9
TRN-09337,BLK-018582,Track Occupied,1,39.2
TRN-09338,BLK-007146,Track Occupied,3,91.8
TRN-09339,BLK-022579,Track Occupied,3,97.5
TRN-09340,BLK-027569,Track Occupied,3,51.7
TRN-09341,BLK-008959,Track Occupied,1,39.6
TRN-09342,BLK-017089,Track Occupied,2,70.4
TRN-09343,BLK-026720,Track Occupied,3,83.6
TRN-09344,BLK-016328,Track Occupied,2,87.2
TRN-09345,BLK-029882,Track Occupied,3,99.0
TRN-09346,BLK-029573,Track Occupied,1,17.0
TRN-09347,BLK-022593,Track Occupied,3,92.4
TRN-09348,BLK-024430,Track Occupied,1,14.0
TRN-09348,BLK-024431,Track Occupied,1,14.0
TRN-09349,BLK-009952,Track Occupied,3,83.1
TRN-09350,BLK-012886,Track Occupied,3,92.0
TRN-09350,BLK-012887,Track Occupied,3,92.0
TRN-09351,BLK-029523,Track Occupied,2,74.1
TRN-09352,BLK-001269,Track Occupied,2,60.2
TRN-09352,BLK-001270,Track Occupied,2,60.2
TRN-09353,BLK-003580,Track Occupied,2,61.0
TRN-09354,BLK-011952,Track Occupied,3,56.5
TRN-09355,BLK-017616,Track Occupied,2,74.9
TRN-09356,BLK-025481,Track Occupied,2,64.4
TRN-09357,BLK-008552,Track Occupied,1,24.0
TRN-09358,BLK-026431,Track Occupied,2,48.5
TRN-09359,BLK-004070,Track Occupied,3,56.0
TRN-09360,BLK-011233,Track Occupied,3,69.1
TRN-09361,BLK-027567,Track Occupied,2,92.6
TRN-09362,BLK-016153,Track Occupied,3,88.1
TRN-09363,BLK-032651,Track Occupied,2,89.8
TRN-09363,BLK-032652,Track Occupied,2,89.8
TRN-09364,BLK-001950,Track Occupied,2,54.9
TRN-09365,BLK-002594,Track Occupied,1,24.2
TRN-09366,BLK-031138,Track Occupied,2,91.7
TRN-09367,BLK-022097,Track Occupied,2,56.9
TRN-09368,BLK-005551,Track Occupied,2,67.3
TRN-09369,BLK-014554,Track Occupied,3,83.3
TRN-09370,BLK-027157,Track Occupied,1,25.1
TRN-09371,BLK-026384,Track Occupied,2,52.7
TRN-09372,BLK-032609,Track Occupied,3,49.3
TRN-09372,BLK-032610,Track Occupied,3,49.3
TRN-09373,BLK-022682,Track Occupied,2,58.6
TRN-09374,BLK-032748,Track Occupied,2,79.9
TRN-09375,BLK-032399,Track Occupied,2,89.0
TRN-09376,BLK-017200,Track Occupied,3,85.7
TRN-09377,BLK-025355,Track Occupied,3,85.9
TRN-09378,BLK-004110,Track Occupied,2,69.7
TRN-09378,BLK-004111,Track Occupied,2,69.7
TRN-09379,BLK-030384,Track Occupied,2,74.1
TRN-09380,BLK-027322,Track Occupied,3,63.9
TRN-09381,BLK-031162,Track Occupied,1,48.4
TRN-09382,BLK-032955,Track Occupied,2,59.7
TRN-09383,BLK-018768,Track Occupied,2,96.4
TRN-09384,BLK-022971,Track Occupied,3,46.2
TRN-09385,BLK-007362,Track Occupied,3,65.3
TRN-09386,BLK-026271,Track Occupied,2,44.2
TRN-09387,BLK-023649,Track Occupied,1,30.0
TRN-09387,BLK-023650,Track Occupied,1,30.0
TRN-09388,BLK-009173,Track Occupied,3,47.3
TRN-09389,BLK-003558,Track Occupied,3,59.0
TRN-09390,BLK-026083,Track Occupied,2,68.1
TRN-09390,BLK-026084,Track Occupied,2,68.1
TRN-09391,BLK-014172,Track Occupied,3,98.7
TRN-09392,BLK-003664,Track Occupied,2,75.9
TRN-09392,BLK-003665,Track Occupied,2,75.9
TRN-09393,BLK-017778,Track Occupied,3,76.2
TRN-09394,BLK-021211,Track Occupied,2,64.5
TRN-09395,BLK-029174,Track Occupied,3,52.9
TRN-09396,BLK-015603,Track Occupied,1,26.3
TRN-09397,BLK-001410,Track Occupied,2,87.1
TRN-09398,BLK-030243,Track Occupied,2,72.0
TRN-09399,BLK-011727,Track Occupied,1,41.2
TRN-09400,BLK-015276,Track Occupied,2,69.4
TRN-09401,BLK-018429,Track Occupied,2,70.7
TRN-09402,BLK-012362,Track Occupied,1,34.0
TRN-09403,BLK-025700,Track Occupied,1,26.6
TRN-09404,BLK-004282,Track Occupied,3,79.1
TRN-09405,BLK-022014,Track Occupied,2,63.1
TRN-09406,BLK-022195,Track Occupied,2,73.9
TRN-09407,BLK-027342,Track Occupied,3,76.0
TRN-09408,BLK-026227,Track Occupied,2,58.2
TRN-09409,BLK-013531,Track Occupied,3,88.3
