block_id,date,corridor_id,section_id,start_minute,end_minute,duration_minutes,track_available,block_type,night_preference,max_simultaneous_tasks
BLK-029099,2026-09-15,COR-003,SEC-0025,1200,1320,120,Yes,Planned,Yes,1
BLK-029100,2026-09-15,COR-003,SEC-0025,1320,1440,120,Yes,Routine,Yes,2
BLK-029101,2026-09-15,COR-003,SEC-0026,0,120,120,Yes,Planned,Yes,1
BLK-029102,2026-09-15,COR-003,SEC-0026,120,240,120,Yes,Routine,Yes,2
BLK-029103,2026-09-15,COR-003,SEC-0026,240,360,120,Yes,Planned,Yes,3
BLK-029104,2026-09-15,COR-003,SEC-0026,360,480,120,Yes,Planned,No,2
BLK-029105,2026-09-15,COR-003,SEC-0026,480,600,120,No,Planned,No,3
BLK-029106,2026-09-15,COR-003,SEC-0026,600,720,120,Yes,Planned,No,2
BLK-029107,2026-09-15,COR-003,SEC-0026,720,840,120,No,Routine,No,2
BLK-029108,2026-09-15,COR-003,SEC-0026,840,960,120,No,Routine,No,1
BLK-029109,2026-09-15,COR-003,SEC-0026,960,1080,120,No,Planned,No,2
BLK-029110,2026-09-15,COR-003,SEC-0026,1080,1200,120,Yes,Planned,No,3
BLK-029111,2026-09-15,COR-003,SEC-0026,1200,1320,120,Yes,Routine,Yes,2
BLK-029112,2026-09-15,COR-003,SEC-0026,1320,1440,120,Yes,Planned,Yes,1
BLK-029113,2026-09-15,COR-003,SEC-0027,0,120,120,Yes,Emergency Reserve,Yes,3
BLK-029114,2026-09-15,COR-003,SEC-0027,120,240,120,Yes,Planned,Yes,1
BLK-029115,2026-09-15,COR-003,SEC-0027,240,360,120,Yes,Planned,Yes,2
BLK-029116,2026-09-15,COR-003,SEC-0027,360,480,120,Yes,Routine,No,1
BLK-029117,2026-09-15,COR-003,SEC-0027,480,600,120,No,Planned,No,1
BLK-029118,2026-09-15,COR-003,SEC-0027,600,720,120,Yes,Planned,No,3
BLK-029119,2026-09-15,COR-003,SEC-0027,720,840,120,No,Planned,No,3
BLK-029120,2026-09-15,COR-003,SEC-0027,840,960,120,Yes,Planned,No,1
BLK-029121,2026-09-15,COR-003,SEC-0027,960,1080,120,Yes,Routine,No,1
BLK-029122,2026-09-15,COR-003,SEC-0027,1080,1200,120,Yes,Planned,No,1
BLK-029123,2026-09-15,COR-003,SEC-0027,1200,1320,120,Yes,Routine,Yes,2
BLK-029124,2026-09-15,COR-003,SEC-0027,1320,1440,120,Yes,Emergency Reserve,Yes,3
BLK-029125,2026-09-15,COR-003,SEC-0028,0,120,120,Yes,Planned,Yes,1
BLK-029126,2026-09-15,COR-003,SEC-0028,120,240,120,Yes,Planned,Yes,2
BLK-029127,2026-09-15,COR-003,SEC-0028,240,360,120,Yes,Planned,Yes,2
BLK-029128,2026-09-15,COR-003,SEC-0028,360,480,120,Yes,Planned,No,3
BLK-029129,2026-09-15,COR-003,SEC-0028,480,600,120,No,Planned,No,2
BLK-029130,2026-09-15,COR-003,SEC-0028,600,720,120,Yes,Routine,No,2
BLK-029131,2026-09-15,COR-003,SEC-0028,720,840,120,No,Planned,No,3
BLK-029132,2026-09-15,COR-003,SEC-0028,840,960,120,Yes,Planned,No,2
BLK-029133,2026-09-15,COR-003,SEC-0028,960,1080,120,No,Planned,No,3
BLK-029134,2026-09-15,COR-003,SEC-0028,1080,1200,120,Yes,Planned,No,1
BLK-029135,2026-09-15,COR-003,SEC-0028,1200,1320,120,Yes,Planned,Yes,2
BLK-029136,2026-09-15,COR-003,SEC-0028,1320,1440,120,Yes,Routine,Yes,2
BLK-029137,2026-09-15,COR-003,SEC-0029,0,120,120,Yes,Routine,Yes,1
BLK-029138,2026-09-15,COR-003,SEC-0029,120,240,120,Yes,Routine,Yes,3
BLK-029139,2026-09-15,COR-003,SEC-0029,240,360,120,Yes,Routine,Yes,1
BLK-029140,2026-09-15,COR-003,SEC-0029,360,480,120,Yes,Planned,No,2
BLK-029141,2026-09-15,COR-003,SEC-0029,480,600,120,No,Planned,No,1
BLK-029142,2026-09-15,COR-003,SEC-0029,600,720,120,Yes,Planned,No,1
BLK-029143,2026-09-15,COR-003,SEC-0029,720,840,120,Yes,Planned,No,1
BLK-029144,2026-09-15,COR-003,SEC-0029,840,960,120,No,Planned,No,2
BLK-029145,2026-09-15,COR-003,SEC-0029,960,1080,120,Yes,Planned,No,2
BLK-029146,2026-09-15,COR-003,SEC-0029,1080,1200,120,Yes,Routine,No,2
BLK-029147,2026-09-15,COR-003,SEC-0029,1200,1320,120,Yes,Planned,Yes,1
BLK-029148,2026-09-15,COR-003,SEC-0029,1320,1440,120,Yes,Routine,Yes,2
BLK-029149,2026-09-15,COR-003,SEC-0030,0,120,120,Yes,Routine,Yes,2
BLK-029150,2026-09-15,COR-003,SEC-0030,120,240,120,Yes,Routine,Yes,3
BLK-029151,2026-09-15,COR-003,SEC-0030,240,360,120,Yes,Planned,Yes,2
BLK-029152,2026-09-15,COR-003,SEC-0030,360,480,120,Yes,Planned,No,2
BLK-029153,2026-09-15,COR-003,SEC-0030,480,600,120,Yes,Planned,No,2
BLK-029154,2026-09-15,COR-003,SEC-0030,600,720,120,Yes,Routine,No,1
BLK-029155,2026-09-15,COR-003,SEC-0030,720,840,120,No,Planned,No,2
BLK-029156,2026-09-15,COR-003,SEC-0030,840,960,120,Yes,Planned,No,2
BLK-029157,2026-09-15,COR-003,SEC-0030,960,1080,120,Yes,Planned,No,2
BLK-029158,2026-09-15,COR-003,SEC-0030,1080,1200,120,Yes,Planned,No,3
BLK-029159,2026-09-15,COR-003,SEC-0030,1200,1320,120,Yes,Routine,Yes,2
BLK-029160,2026-09-15,COR-003,SEC-0030,1320,1440,120,Yes,Planned,Yes,1
BLK-029161,2026-09-15,COR-004,SEC-0031,0,120,120,Yes,Planned,Yes,1
BLK-029162,2026-09-15,COR-004,SEC-0031,120,240,120,Yes,Planned,Yes,3
BLK-029163,2026-09-15,COR-004,SEC-0031,240,360,120,Yes,Routine,Yes,2
BLK-029164,2026-09-15,COR-004,SEC-0031,360,480,120,Yes,Planned,No,2
BLK-029165,2026-09-15,COR-004,SEC-0031,480,600,120,Yes,Routine,No,2
BLK-029166,2026-09-15,COR-004,SEC-0031,600,720,120,No,Planned,No,2
BLK-029167,2026-09-15,COR-004,SEC-0031,720,840,120,Yes,Planned,No,3
BLK-029168,2026-09-15,COR-004,SEC-0031,840,960,120,Yes,Planned,No,3
BLK-029169,2026-09-15,COR-004,SEC-0031,960,1080,120,Yes,Planned,No,2
BLK-029170,2026-09-15,COR-004,SEC-0031,1080,1200,120,Yes,Emergency Reserve,No,2
BLK-029171,2026-09-15,COR-004,SEC-0031,1200,1320,120,Yes,Routine,Yes,1
BLK-029172,2026-09-15,COR-004,SEC-0031,1320,1440,120,Yes,Emergency Reserve,Yes,1
BLK-029173,2026-09-15,COR-004,SEC-0032,0,120,120,No,Planned,Yes,2
BLK-029174,2026-09-15,COR-004,SEC-0032,120,240,120,Yes,Planned,Yes,3
BLK-029175,2026-09-15,COR-004,SEC-0032,240,360,120,Yes,Planned,Yes,3
BLK-029176,2026-09-15,COR-004,SEC-0032,360,480,120,Yes,Planned,No,2
BLK-029177,2026-09-15,COR-004,SEC-0032,480,600,120,Yes,Planned,No,2
BLK-029178,2026-09-15,COR-004,SEC-0032,600,720,120,No,Planned,No,2
BLK-029179,2026-09-15,COR-004,SEC-0032,720,840,120,Yes,Emergency Reserve,No,1
BLK-029180,2026-09-15,COR-004,SEC-0032,840,960,120,No,Routine,No,1
BLK-029181,2026-09-15,COR-004,SEC-0032,960,1080,120,Yes,Planned,No,3
BLK-029182,2026-09-15,COR-004,SEC-0032,1080,1200,120,Yes,Planned,No,1
BLK-029183,2026-09-15,COR-004,SEC-0032,1200,1320,120,Yes,Emergency Reserve,Yes,1
BLK-029184,2026-09-15,COR-004,SEC-0032,1320,1440,120,Yes,Planned,Yes,1
BLK-029185,2026-09-15,COR-004,SEC-0033,0,120,120,Yes,Planned,Yes,3
BLK-029186,2026-09-15,COR-004,SEC-0033,120,240,120,Yes,Planned,Yes,2
BLK-029187,2026-09-15,COR-004,SEC-0033,240,360,120,Yes,Planned,Yes,2
BLK-029188,2026-09-15,COR-004,SEC-0033,360,480,120,Yes,Routine,No,2
BLK-029189,2026-09-15,COR-004,SEC-0033,480,600,120,Yes,Emergency Reserve,No,1
BLK-029190,2026-09-15,COR-004,SEC-0033,600,720,120,Yes,Planned,No,2
BLK-029191,2026-09-15,COR-004,SEC-0033,720,840,120,Yes,Planned,No,2
BLK-029192,2026-09-15,COR-004,SEC-0033,840,960,120,Yes,Routine,No,2
BLK-029193,2026-09-15,COR-004,SEC-0033,960,1080,120,Yes,Routine,No,2
BLK-029194,2026-09-15,COR-004,SEC-0033,1080,1200,120,Yes,Routine,No,3
BLK-029195,2026-09-15,COR-004,SEC-0033,1200,1320,120,Yes,Routine,Yes,2
BLK-029196,2026-09-15,COR-004,SEC-0033,1320,1440,120,Yes,Planned,Yes,3
BLK-029197,2026-09-15,COR-004,SEC-0034,0,120,120,Yes,Planned,Yes,2
BLK-029198,2026-09-15,COR-004,SEC-0034,120,240,120,Yes,Planned,Yes,2
BLK-029199,2026-09-15,COR-004,SEC-0034,240,360,120,Yes,Routine,Yes,1
BLK-029200,2026-09-15,COR-004,SEC-0034,360,480,120,Yes,Routine,No,3
BLK-029201,2026-09-15,COR-004,SEC-0034,480,600,120,No,Emergency Reserve,No,1
BLK-029202,2026-09-15,COR-004,SEC-0034,600,720,120,Yes,Planned,No,2
BLK-029203,2026-09-15,COR-004,SEC-0034,720,840,120,Yes,Routine,No,1
BLK-029204,2026-09-15,COR-004,SEC-0034,840,960,120,Yes,Emergency Reserve,No,2
BLK-029205,2026-09-15,COR-004,SEC-0034,960,1080,120,No,Routine,No,2
BLK-029206,2026-09-15,COR-004,SEC-0034,1080,1200,120,Yes,Routine,No,2
BLK-029207,2026-09-15,COR-004,SEC-0034,1200,1320,120,Yes,Planned,Yes,1
BLK-029208,2026-09-15,COR-004,SEC-0034,1320,1440,120,Yes,Planned,Yes,1
BLK-029209,2026-09-15,COR-004,SEC-0035,0,120,120,Yes,Planned,Yes,1
BLK-029210,2026-09-15,COR-004,SEC-0035,120,240,120,Yes,Routine,Yes,3
BLK-029211,2026-09-15,COR-004,SEC-0035,240,360,120,Yes,Routine,Yes,2
BLK-029212,2026-09-15,COR-004,SEC-0035,360,480,120,Yes,Routine,No,1
BLK-029213,2026-09-15,COR-004,SEC-0035,480,600,120,No,Planned,No,1
BLK-029214,2026-09-15,COR-004,SEC-0035,600,720,120,No,Routine,No,2
BLK-029215,2026-09-15,COR-004,SEC-0035,720,840,120,No,Planned,No,1
BLK-029216,2026-09-15,COR-004,SEC-0035,840,960,120,No,Planned,No,2
BLK-029217,2026-09-15,COR-004,SEC-0035,960,1080,120,No,Planned,No,1
BLK-029218,2026-09-15,COR-004,SEC-0035,1080,1200,120,Yes,Planned,No,2
BLK-029219,2026-09-15,COR-004,SEC-0035,1200,1320,120,Yes,Planned,Yes,1
BLK-029220,2026-09-15,COR-004,SEC-0035,1320,1440,120,Yes,Planned,Yes,2
BLK-029221,2026-09-15,COR-004,SEC-0036,0,120,120,Yes,Planned,Yes,2
BLK-029222,2026-09-15,COR-004,SEC-0036,120,240,120,Yes,Planned,Yes,1
BLK-029223,2026-09-15,COR-004,SEC-0036,240,360,120,Yes,Planned,Yes,2
BLK-029224,2026-09-15,COR-004,SEC-0036,360,480,120,Yes,Planned,No,2
BLK-029225,2026-09-15,COR-004,SEC-0036,480,600,120,No,Emergency Reserve,No,1
BLK-029226,2026-09-15,COR-004,SEC-0036,600,720,120,Yes,Planned,No,1
BLK-029227,2026-09-15,COR-004,SEC-0036,720,840,120,No,Planned,No,2
BLK-029228,2026-09-15,COR-004,SEC-0036,840,960,120,Yes,Planned,No,2
BLK-029229,2026-09-15,COR-004,SEC-0036,960,1080,120,Yes,Emergency Reserve,No,1
BLK-029230,2026-09-15,COR-004,SEC-0036,1080,1200,120,Yes,Routine,No,3
BLK-029231,2026-09-15,COR-004,SEC-0036,1200,1320,120,Yes,Routine,Yes,3
BLK-029232,2026-09-15,COR-004,SEC-0036,1320,1440,120,Yes,Planned,Yes,3
BLK-029233,2026-09-15,COR-004,SEC-0037,0,120,120,Yes,Planned,Yes,2
BLK-029234,2026-09-15,COR-004,SEC-0037,120,240,120,Yes,Planned,Yes,1
BLK-029235,2026-09-15,COR-004,SEC-0037,240,360,120,Yes,Planned,Yes,3
BLK-029236,2026-09-15,COR-004,SEC-0037,360,480,120,Yes,Planned,No,2
BLK-029237,2026-09-15,COR-004,SEC-0037,480,600,120,No,Emergency Reserve,No,2
BLK-029238,2026-09-15,COR-004,SEC-0037,600,720,120,Yes,Emergency Reserve,No,2
BLK-029239,2026-09-15,COR-004,SEC-0037,720,840,120,Yes,Routine,No,3
BLK-029240,2026-09-15,COR-004,SEC-0037,840,960,120,Yes,Routine,No,1
BLK-029241,2026-09-15,COR-004,SEC-0037,960,1080,120,Yes,Planned,No,3
BLK-029242,2026-09-15,COR-004,SEC-0037,1080,1200,120,Yes,Planned,No,1
BLK-029243,2026-09-15,COR-004,SEC-0037,1200,1320,120,Yes,Routine,Yes,1
BLK-029244,2026-09-15,COR-004,SEC-0037,1320,1440,120,Yes,Planned,Yes,2
BLK-029245,2026-09-15,COR-004,SEC-0038,0,120,120,Yes,Planned,Yes,2
BLK-029246,2026-09-15,COR-004,SEC-0038,120,240,120,Yes,Planned,Yes,1
BLK-029247,2026-09-15,COR-004,SEC-0038,240,360,120,No,Routine,Yes,2
BLK-029248,2026-09-15,COR-004,SEC-0038,360,480,120,Yes,Planned,No,2
BLK-029249,2026-09-15,COR-004,SEC-0038,480,600,120,Yes,Planned,No,2
BLK-029250,2026-09-15,COR-004,SEC-0038,600,720,120,Yes,Routine,No,1
BLK-029251,2026-09-15,COR-004,SEC-0038,720,840,120,Yes,Routine,No,3
BLK-029252,2026-09-15,COR-004,SEC-0038,840,960,120,No,Planned,No,2
BLK-029253,2026-09-15,COR-004,SEC-0038,960,1080,120,Yes,Planned,No,1
BLK-029254,2026-09-15,COR-004,SEC-0038,1080,1200,120,Yes,Routine,No,2
BLK-029255,2026-09-15,COR-004,SEC-0038,1200,1320,120,Yes,Planned,Yes,1
BLK-029256,2026-09-15,COR-004,SEC-0038,1320,1440,120,Yes,Routine,Yes,1
BLK-029257,2026-09-15,COR-004,SEC-0039,0,120,120,Yes,Routine,Yes,2
BLK-029258,2026-09-15,COR-004,SEC-0039,120,240,120,Yes,Planned,Yes,3
BLK-029259,2026-09-15,COR-004,SEC-0039,240,360,120,Yes,Planned,Yes,1
BLK-029260,2026-09-15,COR-004,SEC-0039,360,480,120,Yes,Planned,No,2
BLK-029261,2026-09-15,COR-004,SEC-0039,480,600,120,Yes,Routine,No,2
BLK-029262,2026-09-15,COR-004,SEC-0039,600,720,120,No,Routine,No,1
BLK-029263,2026-09-15,COR-004,SEC-0039,720,840,120,Yes,Planned,No,2
BLK-029264,2026-09-15,COR-004,SEC-0039,840,960,120,Yes,Planned,No,1
BLK-029265,2026-09-15,COR-004,SEC-0039,960,1080,120,No,Planned,No,3
BLK-029266,2026-09-15,COR-004,SEC-0039,1080,1200,120,Yes,Routine,No,1
BLK-029267,2026-09-15,COR-004,SEC-0039,1200,1320,120,Yes,Routine,Yes,2
BLK-029268,2026-09-15,COR-004,SEC-0039,1320,1440,120,Yes,Planned,Yes,1
BLK-029269,2026-09-15,COR-004,SEC-0040,0,120,120,Yes,Planned,Yes,3
BLK-029270,2026-09-15,COR-004,SEC-0040,120,240,120,Yes,Planned,Yes,1
BLK-029271,2026-09-15,COR-004,SEC-0040,240,360,120,Yes,Planned,Yes,1
BLK-029272,2026-09-15,COR-004,SEC-0040,360,480,120,Yes,Routine,No,1
BLK-029273,2026-09-15,COR-004,SEC-0040,480,600,120,Yes,Routine,No,1
BLK-029274,2026-09-15,COR-004,SEC-0040,600,720,120,Yes,Planned,No,1
BLK-029275,2026-09-15,COR-004,SEC-0040,720,840,120,No,Planned,No,2
BLK-029276,2026-09-15,COR-004,SEC-0040,840,960,120,Yes,Planned,No,2
BLK-029277,2026-09-15,COR-004,SEC-0040,960,1080,120,No,Planned,No,3
BLK-029278,2026-09-15,COR-004,SEC-0040,1080,1200,120,Yes,Routine,No,2
BLK-029279,2026-09-15,COR-004,SEC-0040,1200,1320,120,Yes,Planned,Yes,2
BLK-029280,2026-09-15,COR-004,SEC-0040,1320,1440,120,No,Routine,Yes,1
BLK-029281,2026-09-15,COR-005,SEC-0041,0,120,120,No,Planned,Yes,1
BLK-029282,2026-09-15,COR-005,SEC-0041,120,240,120,Yes,Routine,Yes,1
BLK-029283,2026-09-15,COR-005,SEC-0041,240,360,120,Yes,Planned,Yes,1
BLK-029284,2026-09-15,COR-005,SEC-0041,360,480,120,Yes,Routine,No,3
BLK-029285,2026-09-15,COR-005,SEC-0041,480,600,120,No,Planned,No,3
BLK-029286,2026-09-15,COR-005,SEC-0041,600,720,120,Yes,Planned,No,1
BLK-029287,2026-09-15,COR-005,SEC-0041,720,840,120,Yes,Planned,No,2
BLK-029288,2026-09-15,COR-005,SEC-0041,840,960,120,Yes,Planned,No,1
BLK-029289,2026-09-15,COR-005,SEC-0041,960,1080,120,Yes,Planned,No,1
BLK-029290,2026-09-15,COR-005,SEC-0041,1080,1200,120,Yes,Planned,No,2
BLK-029291,2026-09-15,COR-005,SEC-0041,1200,1320,120,Yes,Planned,Yes,3
BLK-029292,2026-09-15,COR-005,SEC-0041,1320,1440,120,Yes,Planned,Yes,1
BLK-029293,2026-09-15,COR-005,SEC-0042,0,120,120,Yes,Routine,Yes,1
BLK-029294,2026-09-15,COR-005,SEC-0042,120,240,120,Yes,Routine,Yes,1
BLK-029295,2026-09-15,COR-005,SEC-0042,240,360,120,Yes,Planned,Yes,1
BLK-029296,2026-09-15,COR-005,SEC-0042,360,480,120,Yes,Emergency Reserve,No,1
BLK-029297,2026-09-15,COR-005,SEC-0042,480,600,120,Yes,Planned,No,3
BLK-029298,2026-09-15,COR-005,SEC-0042,600,720,120,No,Planned,No,2
BLK-029299,2026-09-15,COR-005,SEC-0042,720,840,120,No,Planned,No,2
BLK-029300,2026-09-15,COR-005,SEC-0042,840,960,120,Yes,Planned,No,2
BLK-029301,2026-09-15,COR-005,SEC-0042,960,1080,120,Yes,Planned,No,2
BLK-029302,2026-09-15,COR-005,SEC-0042,1080,1200,120,No,Routine,No,3
BLK-029303,2026-09-15,COR-005,SEC-0042,1200,1320,120,Yes,Planned,Yes,3
BLK-029304,2026-09-15,COR-005,SEC-0042,1320,1440,120,No,Planned,Yes,2
BLK-029305,2026-09-15,COR-005,SEC-0043,0,120,120,Yes,Emergency Reserve,Yes,2
BLK-029306,2026-09-15,COR-005,SEC-0043,120,240,120,Yes,Routine,Yes,2
BLK-029307,2026-09-15,COR-005,SEC-0043,240,360,120,Yes,Planned,Yes,2
BLK-029308,2026-09-15,COR-005,SEC-0043,360,480,120,Yes,Emergency Reserve,No,3
BLK-029309,2026-09-15,COR-005,SEC-0043,480,600,120,Yes,Routine,No,2
BLK-029310,2026-09-15,COR-005,SEC-0043,600,720,120,No,Routine,No,3
BLK-029311,2026-09-15,COR-005,SEC-0043,720,840,120,Yes,Planned,No,2
BLK-029312,2026-09-15,COR-005,SEC-0043,840,960,120,No,Routine,No,1
BLK-029313,2026-09-15,COR-005,SEC-0043,960,1080,120,Yes,Planned,No,1
BLK-029314,2026-09-15,COR-005,SEC-0043,1080,1200,120,Yes,Planned,No,2
BLK-029315,2026-09-15,COR-005,SEC-0043,1200,1320,120,No,Planned,Yes,1
BLK-029316,2026-09-15,COR-005,SEC-0043,1320,1440,120,Yes,Routine,Yes,2
BLK-029317,2026-09-15,COR-005,SEC-0044,0,120,120,No,Routine,Yes,3
BLK-029318,2026-09-15,COR-005,SEC-0044,120,240,120,Yes,Routine,Yes,1
BLK-029319,2026-09-15,COR-005,SEC-0044,240,360,120,Yes,Planned,Yes,3
BLK-029320,2026-09-15,COR-005,SEC-0044,360,480,120,No,Emergency Reserve,No,1
BLK-029321,2026-09-15,COR-005,SEC-0044,480,600,120,Yes,Routine,No,2
BLK-029322,2026-09-15,COR-005,SEC-0044,600,720,120,Yes,Emergency Reserve,No,2
BLK-029323,2026-09-15,COR-005,SEC-0044,720,840,120,Yes,Planned,No,3
BLK-029324,2026-09-15,COR-005,SEC-0044,840,960,120,Yes,Planned,No,2
BLK-029325,2026-09-15,COR-005,SEC-0044,960,1080,120,Yes,Routine,No,2
BLK-029326,2026-09-15,COR-005,SEC-0044,1080,1200,120,Yes,Planned,No,2
BLK-029327,2026-09-15,COR-005,SEC-0044,1200,1320,120,Yes,Planned,Yes,1
BLK-029328,2026-09-15,COR-005,SEC-0044,1320,1440,120,Yes,Planned,Yes,1
BLK-029329,2026-09-15,COR-005,SEC-0045,0,120,120,Yes,Planned,Yes,2
BLK-029330,2026-09-15,COR-005,SEC-0045,120,240,120,No,Routine,Yes,1
BLK-029331,2026-09-15,COR-005,SEC-0045,240,360,120,Yes,Planned,Yes,2
BLK-029332,2026-09-15,COR-005,SEC-0045,360,480,120,Yes,Planned,No,3
BLK-029333,2026-09-15,COR-005,SEC-0045,480,600,120,Yes,Planned,No,2
BLK-029334,2026-09-15,COR-005,SEC-0045,600,720,120,Yes,Planned,No,3
BLK-029335,2026-09-15,COR-005,SEC-0045,720,840,120,Yes,Planned,No,2
BLK-029336,2026-09-15,COR-005,SEC-0045,840,960,120,No,Routine,No,2
BLK-029337,2026-09-15,COR-005,SEC-0045,960,1080,120,Yes,Planned,No,1
BLK-029338,2026-09-15,COR-005,SEC-0045,1080,1200,120,Yes,Routine,No,2
BLK-029339,2026-09-15,COR-005,SEC-0045,1200,1320,120,Yes,Planned,Yes,2
BLK-029340,2026-09-15,COR-005,SEC-0045,1320,1440,120,Yes,Routine,Yes,1
BLK-029341,2026-09-15,COR-005,SEC-0046,0,120,120,Yes,Routine,Yes,1
BLK-029342,2026-09-15,COR-005,SEC-0046,120,240,120,Yes,Planned,Yes,1
BLK-029343,2026-09-15,COR-005,SEC-0046,240,360,120,Yes,Planned,Yes,3
BLK-029344,2026-09-15,COR-005,SEC-0046,360,480,120,Yes,Planned,No,2
BLK-029345,2026-09-15,COR-005,SEC-0046,480,600,120,Yes,Planned,No,3
BLK-029346,2026-09-15,COR-005,SEC-0046,600,720,120,No,Planned,No,1
BLK-029347,2026-09-15,COR-005,SEC-0046,720,840,120,Yes,Planned,No,1
BLK-029348,2026-09-15,COR-005,SEC-0046,840,960,120,Yes,Planned,No,2
BLK-029349,2026-09-15,COR-005,SEC-0046,960,1080,120,Yes,Planned,No,1
BLK-029350,2026-09-15,COR-005,SEC-0046,1080,1200,120,Yes,Routine,No,1
BLK-029351,2026-09-15,COR-005,SEC-0046,1200,1320,120,Yes,Emergency Reserve,Yes,3
BLK-029352,2026-09-15,COR-005,SEC-0046,1320,1440,120,Yes,Planned,Yes,3
BLK-029353,2026-09-15,COR-005,SEC-0047,0,120,120,No,Planned,Yes,2
BLK-029354,2026-09-15,COR-005,SEC-0047,120,240,120,Yes,Planned,Yes,3
BLK-029355,2026-09-15,COR-005,SEC-0047,240,360,120,Yes,Routine,Yes,2
BLK-029356,2026-09-15,COR-005,SEC-0047,360,480,120,Yes,Routine,No,2
BLK-029357,2026-09-15,COR-005,SEC-0047,480,600,120,Yes,Planned,No,1
BLK-029358,2026-09-15,COR-005,SEC-0047,600,720,120,Yes,Planned,No,1
BLK-029359,2026-09-15,COR-005,SEC-0047,720,840,120,No,Planned,No,1
BLK-029360,2026-09-15,COR-005,SEC-0047,840,960,120,No,Planned,No,1
BLK-029361,2026-09-15,COR-005,SEC-0047,960,1080,120,Yes,Planned,No,1
BLK-029362,2026-09-15,COR-005,SEC-0047,1080,1200,120,Yes,Routine,No,1
BLK-029363,2026-09-15,COR-005,SEC-0047,1200,1320,120,Yes,Planned,Yes,2
BLK-029364,2026-09-15,COR-005,SEC-0047,1320,1440,120,Yes,Emergency Reserve,Yes,1
BLK-029365,2026-09-15,COR-005,SEC-0048,0,120,120,Yes,Planned,Yes,3
BLK-029366,2026-09-15,COR-005,SEC-0048,120,240,120,Yes,Planned,Yes,2
BLK-029367,2026-09-15,COR-005,SEC-0048,240,360,120,Yes,Planned,Yes,1
BLK-029368,2026-09-15,COR-005,SEC-0048,360,480,120,No,Routine,No,1
BLK-029369,2026-09-15,COR-005,SEC-0048,480,600,120,Yes,Emergency Reserve,No,3
BLK-029370,2026-09-15,COR-005,SEC-0048,600,720,120,Yes,Routine,No,2
BLK-029371,2026-09-15,COR-005,SEC-0048,720,840,120,No,Planned,No,2
BLK-029372,2026-09-15,COR-005,SEC-0048,840,960,120,Yes,Planned,No,2
BLK-029373,2026-09-15,COR-005,SEC-0048,960,1080,120,Yes,Planned,No,1
BLK-029374,2026-09-15,COR-005,SEC-0048,1080,1200,120,Yes,Planned,No,3
BLK-029375,2026-09-15,COR-005,SEC-0048,1200,1320,120,Yes,Emergency Reserve,Yes,1
BLK-029376,2026-09-15,COR-005,SEC-0048,1320,1440,120,Yes,Routine,Yes,1
BLK-029377,2026-09-15,COR-005,SEC-0049,0,120,120,Yes,Planned,Yes,1
BLK-029378,2026-09-15,COR-005,SEC-0049,120,240,120,No,Planned,Yes,1
BLK-029379,2026-09-15,COR-005,SEC-0049,240,360,120,Yes,Planned,Yes,1
BLK-029380,2026-09-15,COR-005,SEC-0049,360,480,120,No,Routine,No,1
BLK-029381,2026-09-15,COR-005,SEC-0049,480,600,120,Yes,Planned,No,1
BLK-029382,2026-09-15,COR-005,SEC-0049,600,720,120,Yes,Planned,No,3
BLK-029383,2026-09-15,COR-005,SEC-0049,720,840,120,No,Routine,No,1
BLK-029384,2026-09-15,COR-005,SEC-0049,840,960,120,No,Routine,No,1
BLK-029385,2026-09-15,COR-005,SEC-0049,960,1080,120,Yes,Routine,No,2
BLK-029386,2026-09-15,COR-005,SEC-0049,1080,1200,120,No,Routine,No,2
BLK-029387,2026-09-15,COR-005,SEC-0049,1200,1320,120,Yes,Planned,Yes,2
BLK-029388,2026-09-15,COR-005,SEC-0049,1320,1440,120,Yes,Routine,Yes,1
BLK-029389,2026-09-15,COR-005,SEC-0050,0,120,120,No,Planned,Yes,1
BLK-029390,2026-09-15,COR-005,SEC-0050,120,240,120,Yes,Planned,Yes,2
BLK-029391,2026-09-15,COR-005,SEC-0050,240,360,120,Yes,Planned,Yes,3
BLK-029392,2026-09-15,COR-005,SEC-0050,360,480,120,Yes,Planned,No,2
BLK-029393,2026-09-15,COR-005,SEC-0050,480,600,120,No,Planned,No,2
BLK-029394,2026-09-15,COR-005,SEC-0050,600,720,120,Yes,Planned,No,3
BLK-029395,2026-09-15,COR-005,SEC-0050,720,840,120,No,Emergency Reserve,No,2
BLK-029396,2026-09-15,COR-005,SEC-0050,840,960,120,Yes,Planned,No,1
BLK-029397,2026-09-15,COR-005,SEC-0050,960,1080,120,Yes,Planned,No,2
BLK-029398,2026-09-15,COR-005,SEC-0050,1080,1200,120,No,Planned,No,2
BLK-029399,2026-09-15,COR-005,SEC-0050,1200,1320,120,Yes,Planned,Yes,2
BLK-029400,2026-09-15,COR-005,SEC-0050,1320,1440,120,Yes,Planned,Yes,2
BLK-029401,2026-09-15,COR-006,SEC-0051,0,120,120,Yes,Planned,Yes,3
BLK-029402,2026-09-15,COR-006,SEC-0051,120,240,120,Yes,Emergency Reserve,Yes,1
BLK-029403,2026-09-15,COR-006,SEC-0051,240,360,120,Yes,Planned,Yes,2
BLK-029404,2026-09-15,COR-006,SEC-0051,360,480,120,Yes,Routine,No,3
